coin,dt,avg_buy
BOME,20240514,255056.63177017856
SOL,20240510,796927.1988998939
DYDX,20240509,223190.29511096148
UNI,20240517,154816.20605963076
APE,20240510,128405.76497392358
ZETA,20240517,154684.86898555994
MYRO,20240504,127381.82055009625
MINA,20240506,148387.52773568904
RUNE,20240514,130616.31666484848
RNDR,20240530,275893.8636926199
BIGTIME,20240526,132472.52562850935
XRP,20240521,394272.1213118491
kSHIB,20240506,312494.78692667646
ATOM,20240514,161680.3020241354
POLYX,20240516,96077.8367995144
BLZ,20240510,96318.12330253018
UNIBOT,20240522,13501.884104109124
TON,20240529,119432.57751406296
YGG,20240522,104183.31999858568
BANANA,20240513,14360.72710100221
FET,20240520,206912.4529538665
kPEPE,20240509,287150.1885222401
XRP,20240513,380069.3763096673
PIXEL,20240523,253431.02692845277
CAKE,20240504,154904.78381046938
PYTH,20240507,136797.06171069475
RUNE,20240522,189209.0618483114
kPEPE,20240527,349186.491286945
MKR,20240510,252975.4475777917
ZETA,20240503,112194.95201374474
MAV,20240527,116279.6925510426
WLD,20240528,154823.7702984602
WLD,20240531,187235.3123769021
BCH,20230814,490744.84828936786
IMX,20241002,177309.11902458596
RSR,20240218,132389.80754534632
XAI,20241025,257063.68358732466
OMNI,20241030,116751.9921996065
HPOS,20240228,16973.989305901938
OP,20240219,275474.95245490276
DOGE,20230416,38783.85867123667
LDO,20230522,116190.42024931371
POL,20241105,207518.83475590966
SNX,20241116,163562.58770946963
WIF,20240722,126978.51806047649
XRP,20230708,161908.54156252134
TRB,20240828,99024.00144826104
HPOS,20241030,19678.44385181255
LDO,20231223,784734.8935242079
ARB,20240115,285775.0555477653
AAVE,20230722,188444.2128654692
ETH,20240727,1303038.8299682704
JTO,20240323,273772.1593783416
FTM,20230801,394717.47009910125
SNX,20240401,191049.07329038257
BLAST,20240724,121921.60738717394
FIL,20240427,232945.79767745474
AAVE,20240829,239417.9982665508
DYM,20241008,110286.84793654074
XRP,20231230,923162.4598955509
MATIC,20240102,540600.9266632629
ORBS,20231107,241447.48919170795
TRX,20240421,160923.6420818808
SUPER,20240729,106051.56964925826
BLZ,20240119,102409.69469257715
CFX,20230602,392341.58839612524
ARB,20240419,300223.1449396818
CRV,20241016,247434.91683291722
GMT,20240819,211815.76808995072
AAVE,20240109,756374.1420135906
ENA,20240403,113246.7554039612
XRP,20230831,957125.9178868637
kLUNC,20231216,833491.0452839603
LDO,20241010,257824.47306969817
POLYX,20240106,158642.9975051225
BLUR,20240126,288634.974999998
MATIC,20240224,400382.0383860429
BSV,20240724,53536.80311299929
MEME,20240313,145723.6963424238
RNDR,20241019,0.0
CATI,20240930,115572.82488273071
LINK,20241006,290715.351981864
ORBS,20240216,81492.13361174271
WLD,20231015,326645.13411852747
ONDO,20240206,167489.26025480928
IO,20241102,192483.19297419023
MKR,20230828,509414.4006314531
AAVE,20240723,104452.00656858284
MAVIA,20241017,103625.175708637
ORDI,20241111,103859.5815946987
BOME,20240413,142609.70325278523
kPEPE,20231220,822208.0434145278
AVAX,20240727,181487.6821193239
CRV,20240812,167958.32435778764
TURBO,20241027,132858.2374534225
FTT,20240718,21950.16173899934
MATIC,20230823,487604.1650625357
AVAX,20230918,661527.3028627371
ILV,20231128,171936.2870877932
TRB,20240225,82249.71851063846
STG,20240924,115466.5044948851
RLB,20231230,43878.99888091933
CRV,20230816,491917.985360419
OGN,20241113,37744.58441280168
BLZ,20240427,100599.44434639577
GMT,20240428,326592.1105105834
MATIC,20231017,662066.8191318265
APE,20230825,477944.48194280453
STX,20240309,178899.24178460002
UNIBOT,20241123,0.0
USTC,20240117,405743.786146333
ZEN,20240731,52079.43224685037
TRB,20240423,96894.70010487668
AVAX,20230813,488789.314463325
BNT,20240913,46406.04730913083
LDO,20230825,479112.26656652015
LINK,20231006,636379.0354694384
kDOGS,20240913,300836.5465391487
DYM,20241116,90900.83310321742
STRAX,20240719,0.0
ORBS,20241208,50308.69551020665
BTC,20241005,3382797.009236668
REQ,20231024,189293.20619930225
MATIC,20230511,39363.78980658212
UNI,20230822,483943.1786288015
MEME,20240424,116875.54506480315
kFLOKI,20240902,116350.76541105122
PNUT,20241201,198460.08031804676
DOGE,20230826,488606.2768515659
NTRN,20240109,273714.7094457187
FXS,20241029,94125.73364704155
INJ,20240302,267690.0291234853
ARK,20240929,41890.809774928224
COMP,20231210,980082.6093417935
POLYX,20231026,132949.25305578642
LDO,20231231,643960.4024295418
SUSHI,20240106,428268.2110680892
MANTA,20241210,124758.19496298739
LDO,20240208,530713.9146097235
CRV,20240112,750793.2681478024
ATOM,20230709,192149.71640687215
YGG,20240420,109995.2623255336
GALA,20241023,168645.92359984014
REQ,20240917,18603.13187012665
XRP,20231225,1527715.4925589357
REQ,20240220,24043.73818263165
ZRO,20240810,76203.32286342898
BLUR,20240804,173036.4349467813
WIF,20240121,245683.49563258482
CAKE,20240318,181046.60862695062
LINK,20241210,257180.78835915794
AAVE,20240808,113396.23626376558
ETC,20240805,154185.21078837584
MINA,20240112,360725.87539018807
ARK,20240805,42505.59721375682
DOGE,20241209,683940.2223577894
POLYX,20241001,78498.8759718267
LINK,20230827,490984.10675144
UNI,20241109,185410.0235139184
BANANA,20240805,22824.977364406226
SHIA,20231128,11315.330321195157
WLD,20240714,171414.34801505218
BIGTIME,20240318,146239.3601974573
ETH,20241111,1953070.540794198
ARK,20240316,120704.45533841065
TNSR,20241130,66938.91995420793
RDNT,20231026,186382.85324816423
BLUR,20240821,206187.236063436
STRAX,20241115,0.0
kBONK,20240129,308481.8240375989
ADA,20241120,167639.3447499711
BCH,20240822,365887.99153376993
UNI,20231014,649521.4420020565
TON,20240409,133661.7507780579
ILV,20241021,78445.61833342006
PEOPLE,20240727,143284.88313010588
FTM,20240312,164788.5002520938
JUP,20240429,128653.32031082713
CFX,20230809,460100.3314987864
JUP,20240101,50857.4875955507
WLD,20241020,335885.7574864732
CANTO,20240918,0.0
DOGE,20240826,503838.7955205783
MKR,20240801,115915.0706134886
ONDO,20241019,98656.3040018839
ILV,20241012,78425.52152002313
RNDR,20241107,0.0
BTC,20230828,1205579.5550141623
MERL,20241120,88102.07368932937
GMX,20230712,61670.484374456864
CANTO,20231209,75394.30336739848
HPOS,20230908,60345.31514834576
ARB,20240803,133067.6139743228
STX,20231111,429219.1217603753
LDO,20241005,258163.20602417976
PURR,20241125,21424.93310406154
XRP,20240827,362475.1150441039
ALT,20240322,187650.89196576714
AI,20241110,54797.14119412743
AVAX,20231212,691640.6451790449
STRAX,20240917,0.0
BRETT,20240726,109298.22421417617
APT,20230928,642130.7638206709
SHIA,20241003,0.0
SAGA,20240915,200695.65578655413
ZK,20240915,101376.0220526048
RUNE,20240316,142888.00400519735
USTC,20240418,181008.25165027418
OP,20231007,654111.9524347514
TIA,20240312,407224.63135443005
ALT,20240718,139005.852343818
FET,20241101,202289.08741083168
DOGE,20240816,413789.04163097544
UMA,20240416,194322.04323551184
YGG,20241023,121424.30740360943
OP,20240423,211373.5981075741
CFX,20240121,745451.7439688311
NEO,20241116,98660.63152739788
RNDR,20231127,407131.2866006175
ATOM,20231127,850292.5079081495
CAKE,20240927,148811.01211785147
FXS,20231130,181712.37754117997
TRX,20240430,228493.6020571561
GALA,20241027,191215.16227167842
SHIA,20241021,0.0
ARB,20231030,643048.3212141296
SUPER,20240819,104945.02139622915
GMT,20240910,179528.20654350318
BLZ,20241124,73514.12997769171
FTT,20240816,13646.510410598868
CRV,20240829,207178.865859515
WLD,20240402,207625.86385899122
TRX,20241122,108911.89273896879
OX,20241115,0.0
TRB,20231006,131795.17043843793
ILV,20231125,176790.7090337258
APT,20231002,637208.1317209011
BADGER,20240330,117343.43543373767
STX,20230725,76113.22160659303
JUP,20240128,30701.48693206238
FIL,20240325,411493.6746952548
kPEPE,20230729,483270.5630407243
LINK,20231105,641521.2017522665
MAVIA,20241106,56579.57417254255
FTT,20240213,102858.75305657371
INJ,20240715,203006.7005039823
ARB,20230619,92591.66989246682
MATIC,20231002,652850.9792907903
MINA,20240922,127429.63011606719
OMNI,20241125,68302.83846956903
APT,20240306,352945.3421969102
AI,20240224,363084.2619187059
MAVIA,20240802,75442.12215920186
BLUR,20240718,171758.0076498315
KAS,20241026,105965.99615838645
MATIC,20230613,257249.0620754697
GALA,20240820,159421.22567349367
MYRO,20241011,68606.96097541742
STG,20240221,95765.44630295839
TIA,20241202,137527.5857449568
POLYX,20241009,109650.44110303254
kPEPE,20240414,96728.38322600961
kSHIB,20231102,647221.6462660433
BCH,20231129,884217.6013166051
LTC,20231202,884221.0330587202
CRV,20231013,620803.3837613396
TRX,20240325,209349.6290784157
LDO,20231226,805769.935422701
ACE,20240425,63428.3071645445
TRB,20241203,75102.924815484
AAVE,20231115,866050.4503135734
SUI,20230605,305406.34581238416
LOOM,20231004,136916.8606809193
UNIBOT,20230831,43006.49299849198
SHIA,20231117,11290.43293767237
ARB,20240829,166999.60357462932
BADGER,20241006,90480.18191469849
ADA,20240812,192717.10030891912
GMX,20240117,308543.0347563478
DOGE,20230521,87927.81361328161
APT,20241126,275341.3889590648
MINA,20231204,477270.7449858217
ORBS,20240429,101988.66120729328
ZETA,20240717,105797.42902955924
FIL,20240817,222527.0708542039
ILV,20240306,107804.98728007787
ACE,20240715,104856.58445423527
BNT,20241202,28990.76518206299
APT,20240209,273909.4360163571
ARB,20240812,144686.44203015094
MKR,20240412,108604.80176740915
GALA,20240205,879989.6223130721
SOL,20230909,2304913.679539735
kBONK,20240329,160199.8646581311
OGN,20240118,160896.2915701035
ZETA,20241013,81662.23813524774
MANTA,20240219,213921.57988348187
APE,20240326,144133.2136027712
POLYX,20240330,147692.23253963215
UNI,20240120,612520.3573655643
HMSTR,20241027,249187.99769286028
COMP,20240213,77635.31243794489
POPCAT,20240827,57524.53211764167
RUNE,20240303,123900.30250133667
FET,20240404,205689.1932147009
ETC,20240417,229723.22653193687
BLAST,20241026,164574.92231303104
RNDR,20241112,0.0
FIL,20241005,261451.55768089753
ZEN,20241117,56452.45251745444
TAO,20240331,110744.28370248375
DYDX,20240914,205082.15941932262
NFTI,20241126,0.0
SOL,20240406,1071507.5990543775
SNX,20240214,43666.29542813197
HPOS,20240904,13586.339019723031
ATOM,20240303,289395.40455420525
SHIA,20240915,0.0
SHIA,20231002,15403.26347296416
LDO,20240320,417092.11642277206
ONDO,20240805,72656.44976388225
SHIA,20240224,9780.690239706331
ONDO,20240725,65006.85146185769
DOT,20231017,644726.9329245146
BCH,20241031,293112.12807408266
AVAX,20230922,660485.1384217243
PENDLE,20240405,78133.27830168186
ETH,20230926,3169000.7311514867
OX,20240224,14442.225564560747
SEI,20230915,652606.1947111312
AAVE,20240715,219906.82996342485
ARK,20240417,89952.5981856928
CFX,20240724,121190.77673779111
W,20240324,11949.863220633008
FIL,20231223,807036.7578217614
CFX,20240225,168620.68619682832
MINA,20240419,128746.00752490734
ETH,20230910,3151737.5227273544
RDNT,20231005,188747.8448872869
MEME,20240412,127726.29122732992
HMSTR,20241023,259132.43352669562
FIL,20240815,259495.98707181253
kPEPE,20231126,873091.788559952
MINA,20240422,146145.00745365006
ORBS,20240123,139940.16301272993
ETH,20240318,2841601.035733072
ATOM,20231106,834308.1321175783
ARB,20240116,263457.55778642936
RNDR,20240929,0.0
EIGEN,20240912,11006.644788748617
PENDLE,20231224,170128.90292553787
ARB,20240308,401349.9666572089
SOL,20240223,1608599.1045761679
BCH,20240809,263741.93126743694
BRETT,20240821,73100.61506286947
DYDX,20230518,40524.70167432115
YGG,20240301,96517.29954746763
CRV,20240808,161455.7680177672
WLD,20241106,245009.40851857667
WLD,20240120,495805.39619380457
BIGTIME,20241117,120751.31399442998
XRP,20240405,517188.12669462134
UMA,20241013,208111.9050142931
DYM,20240719,114992.6235630607
BTC,20240801,853372.2149046896
DYM,20240306,201769.68772361267
COMP,20230908,657854.3621343808
MAV,20240327,146212.79143193277
FTM,20240423,115570.11159927737
PEOPLE,20240318,321657.62837863923
BTC,20240101,1957776.3190797558
JUP,20240410,226119.52703542548
SEI,20240114,285356.37137048
ARK,20231208,297086.35574270465
TNSR,20240930,118341.00347298705
GALA,20240909,168018.3355511793
GMX,20231110,432231.79919806303
LDO,20241103,205414.4491631705
FTM,20240330,252301.146354195
ETH,20240222,1727230.4169410367
ETH,20230907,3260410.961457581
LINK,20230821,487415.6484242941
ORBS,20240901,98720.79026999333
IMX,20241107,167639.77316384125
ZEN,20240810,69122.42187931924
STRAX,20240224,90680.55122843133
CATI,20241004,163713.01167565212
ARB,20240926,144191.15781937874
SNX,20230529,341836.0201942843
GMX,20241127,67353.42386288253
STRAX,20240107,170865.1995194414
BTC,20230711,701178.233050393
YGG,20230817,451623.21113430784
NEAR,20240917,128702.94427297793
FIL,20240128,481052.37333583075
SNX,20230913,192780.93720418742
SOL,20230704,94160.86186956025
APE,20240320,156354.16930385068
MAVIA,20240811,79542.76065997397
AAVE,20240403,239641.45512555863
KAS,20241206,75494.06827142967
BNB,20230618,72297.04295687733
DOT,20231108,891241.9365775943
AVAX,20230608,299513.931876912
MEME,20240421,133944.3459073948
BLAST,20241025,142194.32108717528
FTT,20240911,19124.419416050634
GMX,20241206,50778.18526428901
YGG,20240131,164717.6219096709
OP,20240129,442922.3363323158
ZRO,20240226,16195.738945717616
MATIC,20240730,204529.91274025224
YGG,20240203,172849.25742151
OP,20240312,285134.5615967084
DYDX,20241020,264360.53880915546
BRETT,20240824,94784.53762713567
INJ,20230430,40039.147572938906
TRX,20241207,333474.834028146
SOL,20231231,1939402.2257687456
CYBER,20230925,330913.69212225324
GMX,20240913,76551.68006848001
TON,20231212,470646.4464464026
FRIEND,20241125,0.0
FTT,20240721,25360.81438057425
STG,20240827,129483.748865357
NFTI,20241113,0.0
RSR,20240118,180118.16796377028
APT,20241029,158662.2627655051
DOT,20240212,370411.6373325195
ILV,20240915,85892.17806068902
CFX,20231101,627450.4257173793
NFTI,20231130,154746.1486678909
AI,20241113,53786.87245901632
JUP,20240119,31040.48287134646
MERL,20240926,117830.03532790233
W,20240916,106271.7145817121
ZRO,20241011,123096.74034518967
BCH,20241108,209343.91020144205
ILV,20241126,59917.4090321143
LINK,20240418,202891.74260926066
kBONK,20241203,199815.18696164122
POPCAT,20240909,78116.72607614548
ATOM,20230817,473541.9687674867
ETH,20230419,39551.895002796504
ZEN,20240324,164831.0736654621
MANTA,20240329,314280.0803216666
ETC,20240725,149526.87818821234
MANTA,20241203,139109.84220412537
NTRN,20240215,139236.60309627128
BIGTIME,20240426,117220.68386454486
MKR,20240817,192349.31456826962
CFX,20231006,645734.3520614384
MATIC,20230911,638166.2782848271
RUNE,20231225,120318.77318949599
ORDI,20240222,317712.02414977766
ETHFI,20240812,114844.4921385702
REQ,20241128,16933.807589642645
IMX,20241023,192250.3849628396
ONDO,20240827,77633.22498204897
SUPER,20231218,250436.10064750598
DYDX,20241017,197505.52486858307
kPEPE,20240818,455294.3516230414
LDO,20231010,661122.3257176201
ETH,20240103,1631621.8505025404
ENS,20241116,96344.07008567643
ONDO,20240820,90913.40514663713
SHIA,20240730,0.0
XAI,20241210,118138.675314116
SEI,20241110,131293.70105128468
FTM,20241009,193929.66159403903
JTO,20241203,130092.897498294
CAKE,20241011,177265.7951356153
ZRO,20230907,46147.05496643406
BRETT,20241031,68173.23135093824
kPEPE,20230906,794610.3362031009
ATOM,20230903,814723.9110607326
UMA,20240923,179514.59054980802
OMNI,20240911,143513.36793126736
BNB,20231021,1107386.9307755225
RENDER,20240917,132816.85531284453
NEAR,20231128,461005.81754439935
FTT,20240826,25585.149564167816
RNDR,20230817,188204.0141096651
APT,20240218,239547.1741587018
TAO,20240408,136733.17195518035
ATOM,20240820,147944.85192449304
FIL,20240216,323162.361763051
CANTO,20231109,79498.83469803477
INJ,20240111,485522.56495999655
SUI,20240128,294277.5283491364
kPEPE,20230912,632937.9314051924
APE,20240605,117881.30383034269
ZETA,20240614,119108.85535723636
MAV,20240601,105254.12159929945
BTC,20240605,1038289.586006641
UNIBOT,20240613,14242.961152728425
MKR,20240605,206438.00203042495
USTC,20240609,172813.23358990898
JUP,20240605,147991.44658685313
FIL,20240611,239531.89323216656
SAGA,20240608,157912.525833141
KAS,20240609,118127.40421569083
AR,20240606,137439.56439797193
BIGTIME,20240606,128735.11096321253
POPCAT,20240604,113866.64428248571
kLUNC,20240609,264927.32134925947
AI,20240610,477623.8093672164
JUP,20240611,127428.18833701164
APT,20240608,201024.60381029447
BTC,20240603,946893.3290812094
LINK,20240612,375028.238502594
MYRO,20240606,94494.53480764733
WIF,20240602,108968.73490885583
CYBER,20240611,92349.92597423143
YGG,20240604,122646.1535434883
BNB,20240606,568012.9839601793
FTM,20240612,203061.0784880016
OX,20240608,12238.644019718275
AVAX,20240606,217217.5972159046
WLD,20240601,195199.6797209477
NEAR,20240610,72354.89026004885
ORBS,20240605,99345.67925229626
SEI,20240610,218263.6907199596
MATIC,20240610,304175.08710748877
RUNE,20240613,176777.3413111018
REQ,20240610,22643.622094387003
MANTA,20240609,284705.652324821
EIGEN,20240603,35140.250301785294
CANTO,20240606,58881.8554107263
SHIA,20240607,7093.258849129193
SOL,20240611,1092479.8768002815
ENS,20240608,120892.41057734775
SUI,20240605,208403.44448705227
BNT,20240609,111613.70463471906
OP,20240602,240424.65586200022
UNI,20240601,218178.66100333346
ARK,20240613,103291.13374839649
OGN,20240608,140253.71718574959
BANANA,20240613,13683.488347788247
BOME,20240613,193944.5131629567
XAI,20240602,188052.32642829252
PEOPLE,20240606,262881.15718577197
NEO,20240608,158783.42615167348
ATOM,20240604,184132.2270120317
ZETA,20240601,131214.5179231225
BLZ,20240611,98292.9379190903
BSV,20240602,80584.17883893335
CAKE,20240606,151219.07779260917
RDNT,20240609,164544.93517817557
ENS,20240607,120498.4181381301
MKR,20240603,203588.2817495475
kPEPE,20240601,303564.70725846186
MEME,20240603,135268.158171774
TON,20240606,127203.42065505353
APT,20240610,184121.81095478035
CYBER,20240605,94537.33705808707
REZ,20240603,217259.98483350693
XAI,20240612,203390.62365496228
WIF,20240612,96204.80512552676
BLZ,20240605,89450.2186220568
CFX,20240602,130774.16114173603
ARK,20240604,90258.10461042823
FET,20240614,180814.1387732591
FTM,20240602,171706.82152152003
XAI,20240609,224805.29340253363
kPEPE,20240614,457818.673101787
