coin,dt,avg_sell
AAVE,20241101,329719.0899284974
ENA,20240402,79626.44510646159
COMP,20240927,170064.51530595045
XAI,20240310,331905.74279955035
SHIA,20240427,10747.310322251524
BCH,20231124,878336.4800240499
CFX,20230616,36468.890051150236
DOGE,20231218,1001393.6892480646
WLD,20230816,493281.0312190575
WLD,20241119,210870.91415614026
MKR,20231027,641760.5852907974
SUSHI,20240909,110763.26259226278
INJ,20230701,95634.94714955868
GMX,20231225,417526.0784117571
STRK,20240918,108617.29783308417
XAI,20240405,416514.78111448017
APE,20241022,188010.70772071663
BTC,20240107,1758160.1827928822
STG,20240825,133893.2642157321
SUSHI,20240206,391465.23822342313
MAV,20240215,108825.66832215732
LDO,20231017,652611.1766676313
ZETA,20241018,88327.57922453243
OP,20231207,886867.5667638676
FTT,20240105,263572.7749196048
BNB,20241108,299817.1299185049
REQ,20231223,284849.3955196757
MKR,20231130,879311.4296623645
UNIBOT,20241026,0.0
BNT,20240131,142504.76895918517
APE,20230824,495178.7664774713
BTC,20231117,2269073.9647485376
NFTI,20240502,12827.611948542622
CRV,20240210,380799.508137867
SHIA,20231223,11419.563491423945
FTM,20240805,163514.30813139904
kPEPE,20231115,796591.229685111
ADA,20240402,286623.6734246354
XAI,20240316,367847.77320840897
OP,20230509,38765.484224939566
SOL,20241021,1632661.827260696
OP,20240321,238950.9777010929
GMX,20240321,150055.80166231276
MAVIA,20240217,97540.28063000453
kBONK,20240413,117497.87340023728
MKR,20240118,450855.1397379016
LDO,20241116,232086.87090536565
RNDR,20240830,0.0
ARK,20231105,169035.12499924473
POLYX,20231208,298258.1058094797
TON,20240319,181893.04030471746
NTRN,20231214,368300.91950685414
BNB,20230502,41139.70661796338
kSHIB,20240802,131625.53566981977
ZRO,20231113,30776.531388895393
DOT,20240410,265922.2669252726
LOOM,20240317,135304.1923842174
MOODENG,20241204,112538.24147700529
SUI,20231125,790538.8405508562
PIXEL,20240918,119422.10576973544
FRIEND,20231021,46318.43110666279
MKR,20231221,822162.834172674
DOGE,20241105,296359.65425022005
NEIROETH,20241115,81346.91561386228
BNB,20240904,439028.08968990995
CRV,20241106,152218.65121323292
ORDI,20241125,123672.84723509842
CFX,20230817,420575.9590147639
APE,20240107,841037.9207360091
BCH,20241105,231750.76468455454
NEAR,20231223,380787.7069509819
ETC,20240825,209725.6437068908
MYRO,20240904,75565.57811914885
SEI,20240424,127321.44164219708
TON,20240304,367940.5661461248
ZEN,20231122,249880.26828427738
BNB,20240822,626064.5289663502
REQ,20241122,23648.658764640095
INJ,20231126,835115.1994894269
TRB,20231023,153587.43885069355
ADA,20241104,210470.73235700204
RUNE,20240830,187799.1224206288
NFTI,20240326,12831.530929241671
STG,20231110,423664.12004454905
USTC,20231222,395737.4252152797
FTM,20241027,113952.83422101203
SHIA,20240223,9689.737030901688
BANANA,20231216,26264.39235151809
ALT,20240918,143918.10718141898
DOGE,20240916,347879.6719757312
MAV,20240109,171026.3303674869
ATOM,20241202,139877.81468613
kPEPE,20231204,803667.1172266707
kLUNC,20241130,136308.6497456884
YGG,20241015,124142.00286610861
XAI,20240728,238130.00694131426
RSR,20240223,126303.19650717596
DOGE,20230526,321634.25142123585
OX,20241122,0.0
ILV,20240815,76396.96389146156
LTC,20230910,648258.3318588013
kPEPE,20231102,605930.9260688014
ATOM,20240225,273742.5280531276
kLUNC,20240113,434946.0425079313
MKR,20230901,651635.2889073835
NEO,20240223,177020.90049938366
NTRN,20240802,100237.24609840581
ORDI,20240831,181616.83206198286
HBAR,20240928,131647.3034941107
FET,20240302,214641.9536128284
ARB,20231022,644017.4467826651
TAO,20240810,68763.961767779
SAGA,20241005,99630.93593362205
HPOS,20240819,10331.905984609963
DYM,20241118,102321.60093238443
SOL,20231009,2313085.1418002862
TON,20231129,442167.01055827044
DYDX,20230426,38750.48266077149
TNSR,20241006,134483.99674554632
UNI,20240926,109184.52986449633
ORBS,20241115,58105.55538068193
MATIC,20231223,731665.0423330903
kBONK,20240827,133619.57146065976
NEO,20240410,185564.27084968792
IOTA,20241207,49619.626382669085
LINK,20240930,230699.8368108865
AAVE,20240906,409930.09191340226
PANDORA,20241201,0.0
INJ,20231119,865452.0381175322
ENA,20240717,101920.16388656945
SOL,20240227,1377548.756279666
SUSHI,20231206,920421.0394417396
NOT,20240813,116332.577503008
RUNE,20240724,81917.00055533668
MANTA,20241002,187960.5169646925
RNDR,20230527,402029.9816568269
BADGER,20240909,91033.77649708532
SCR,20241014,17442.202290223144
DYDX,20240425,96673.12003529206
ORDI,20241209,164573.2548729903
COMP,20231021,645286.4660808323
BNT,20240205,163698.118622971
ZRO,20241201,115341.83665754333
LTC,20230611,275329.2219232845
ATOM,20240312,338099.34414494486
NEO,20240912,103021.84638933152
ENA,20240714,110792.68622652657
PEOPLE,20240816,132534.72204410651
BNT,20241107,27749.169822914482
STRK,20240318,189310.9186393923
LDO,20241205,201925.75524729214
BLZ,20230915,314551.4771139304
ETHFI,20240402,252923.50214471566
SUSHI,20240301,213163.1042667721
BNB,20231113,1557798.8735011916
OP,20240206,346497.86472644727
ATOM,20230624,119126.80139220438
OGN,20240128,168069.28654312473
AI,20240716,113616.20971517249
TRX,20231203,903346.894469358
ENA,20240906,96899.81601540995
XRP,20231216,1652238.4722021879
MEW,20241003,136889.81522505745
MINA,20240127,244699.07864708084
GALA,20241006,164629.56613454683
SHIA,20231226,11465.124078506627
BTC,20231130,2613868.3350990773
STRAX,20240430,0.0
OX,20240406,5734.219886924664
CRV,20240811,160634.86784352336
COMP,20240813,142273.0239183465
SHIA,20240430,8609.581484722721
OMNI,20241011,144000.85556649003
MATIC,20230724,187469.9289637854
JTO,20241002,148562.48306820227
DOGE,20240426,154372.34881545408
LISTA,20240803,299262.04535973276
kBONK,20240725,155836.51614945394
AAVE,20240124,449655.76892036275
SUPER,20241031,105878.60017331212
LINK,20240206,299123.48915696156
UNI,20240803,104759.932817658
UNI,20240315,244626.64101064397
ALT,20240428,131269.8818604018
POLYX,20240405,109734.03939317392
BTC,20241008,3081822.1241124216
MAVIA,20241119,73771.8662237239
FRIEND,20231118,47317.4355519942
CYBER,20231116,398073.6635485925
GMX,20231112,439917.59816960286
ENA,20240414,146204.76965426584
RDNT,20231029,196384.77394542
LISTA,20241119,100900.42601894696
FXS,20231213,160122.46108884938
COMP,20240324,190910.57792923713
SEI,20240125,235438.513457778
kLUNC,20241002,197480.8038447128
DYDX,20240715,209498.79176838364
OX,20231213,41532.85096004362
ONDO,20241210,201171.51336513722
kPEPE,20230816,447229.2494651739
BANANA,20231211,25069.26245941262
LINK,20230719,157094.07599380487
ZRO,20240319,10872.860273967895
SNX,20230610,295085.1468198388
MAVIA,20240415,49119.525100750216
CFX,20240924,110391.33226765537
YGG,20231113,419590.9730734883
ZRO,20240330,7727.74277037769
LOOM,20231108,262777.58217048406
COMP,20240405,149547.3884776653
CRV,20241005,237063.5880877543
KAS,20240226,119556.72823605844
LISTA,20240719,313813.42613223236
STRAX,20240402,0.0
JUP,20240317,169101.83045419346
TAO,20241112,78010.49477413256
MAV,20240102,159082.74424434124
ACE,20240919,141709.94089330154
BCH,20240930,344040.8030019106
REZ,20241120,152707.10515973938
ETC,20240902,179612.06510737477
FRIEND,20241002,0.0
AR,20241026,83092.70514448335
STRK,20241123,83836.74416209478
LDO,20241120,188500.8916572151
OP,20230618,36368.12116589119
GALA,20240831,147419.35179592113
FTT,20241107,20502.51062650195
LINK,20240226,301352.10628225235
LTC,20240924,287530.04981665587
GMX,20230621,43748.152554501496
ACE,20240320,147512.9654768631
BNB,20240913,400456.31904664845
ARB,20230711,177920.09238299378
CRV,20230806,442660.5404486721
RUNE,20240911,236596.64409235635
kSHIB,20240421,157109.9853990899
BADGER,20240409,93315.55855754943
BNB,20240830,395577.1407333952
STRK,20240405,171935.0800614153
HPOS,20231207,25347.720259615293
MYRO,20240825,70842.86000518958
GOAT,20241117,137787.9894477731
BANANA,20240307,11319.268700459535
BADGER,20231205,245760.69770540722
CRV,20240912,263070.35088567436
RLB,20241125,15612.413648144453
SUSHI,20240409,176293.1902016587
BLUR,20240930,180301.14239421886
FTM,20231209,690028.2105338422
SUI,20240116,273841.768577587
CRV,20240429,313685.8746853211
HBAR,20240502,115606.05511653982
APT,20230902,735182.9957852925
MEME,20241120,107150.06149386238
GMX,20231218,415387.3005692852
JUP,20241018,96809.17663088349
KAS,20240318,151464.2763534841
WIF,20241117,141280.3898477187
STRAX,20231126,260498.39765722523
SHIA,20240311,9519.155931978861
STRAX,20240127,125275.23187214561
BLZ,20241204,69476.47063412917
OGN,20240127,157393.7313476297
APT,20231008,632368.4769763612
STX,20230522,111756.65802968515
REZ,20241119,157713.64615939595
ARB,20230622,116176.6761910827
NFTI,20240925,0.0
UNI,20230911,649501.8958699967
SHIA,20240925,0.0
SUSHI,20240226,194913.86901871001
MKR,20240422,108325.52836390995
LDO,20240116,405658.140188103
BRETT,20241019,146863.76152010885
GMX,20230618,34851.34361806776
kLUNC,20231219,805232.5696985946
IMX,20231122,429859.3950101581
GMX,20230612,264436.4401769329
LINK,20240426,202687.83648072375
FET,20231116,371480.97825446003
DYDX,20231009,311482.57364692754
RUNE,20241209,201257.44921992486
UNI,20231203,910300.3390147107
PYTH,20240218,124701.34633915471
ARB,20240817,206161.23042151256
GALA,20240331,215054.31526078001
BTC,20240829,1570501.9649330801
FET,20241008,306371.1861238954
LDO,20240207,484910.894133099
ALT,20240417,134447.71307133822
MKR,20240217,230138.75923421577
OX,20241024,0.0
BANANA,20240305,12405.599490290475
PANDORA,20241015,0.0
BTC,20240803,849871.5339897139
BTC,20231104,2606712.4324292075
XRP,20240305,548483.7006000787
MEW,20240903,295242.68925242865
INJ,20230610,271802.9078104431
CFX,20230918,650437.9018007342
XAI,20240908,234034.5595899323
BCH,20240820,315551.96421855997
AI,20240802,86113.39195785874
PANDORA,20241026,0.0
GALA,20240809,110630.8349887508
BLZ,20240112,165822.12873107436
UNIBOT,20231113,93028.3193802722
ENS,20240127,309071.00437153253
REQ,20240923,25913.82122914965
OP,20240409,252875.3530635592
GAS,20231206,293758.26929262147
DOGE,20240827,499561.0475218942
MEME,20240920,142188.45696880686
OGN,20240807,59841.78932804539
LISTA,20240917,248382.604321431
ACE,20240125,124831.4988017354
RENDER,20241104,221381.7603793264
RUNE,20240331,99264.7376697009
MEME,20240403,144125.81951243812
LTC,20240202,806797.5391152798
UNIBOT,20241125,0.0
LTC,20230421,39905.64222079056
HPOS,20231001,45408.93427926417
MATIC,20230614,282652.4125542129
TRB,20240813,80081.97272089549
REZ,20240907,240678.95936186612
COMP,20240310,158603.57647109442
BNB,20230821,768080.6552309926
DOT,20241104,242101.2065624743
ENS,20240811,112891.36457103508
UMA,20241116,130224.88439150804
KAS,20240916,124005.46925049326
XRP,20231202,1551246.3949101414
POL,20240921,550357.9332407281
NTRN,20240223,132202.5507777559
SUPER,20240423,112629.55683921812
SEI,20231126,446833.2263901731
LTC,20231120,886091.6175464292
TON,20240418,87955.88134595385
BLAST,20241121,129281.28348377766
AAVE,20240123,460434.1923106
TAO,20240909,124567.34815062648
SNX,20240925,209442.8341203856
INJ,20240901,269052.55773702654
SNX,20240807,197942.33509800734
POLYX,20240428,107233.50937934374
WLD,20230915,604053.5673317359
RLB,20240824,10711.356278094554
NEO,20240327,229646.82341527456
W,20240724,82083.70218240393
GALA,20240307,233697.30962308968
MKR,20240215,279358.51467370504
kDOGS,20241105,279246.43375906034
SUPER,20240823,94175.11468065476
ENS,20241013,117645.78234804653
PYTH,20231217,417023.20516761945
SHIA,20241024,0.0
ONDO,20240821,97800.98208817515
BLUR,20240728,190360.01459819495
AAVE,20230909,681430.8854792006
ARB,20231107,813446.0418851521
BCH,20231222,821874.6000400027
FIL,20240419,207987.60451986647
LINK,20240105,770450.2578105136
HPOS,20231206,22928.984762213826
SUI,20240403,223020.45859746684
APT,20240807,138641.44410755878
FXS,20241104,125742.76392766436
TIA,20240729,107326.59034473465
SOL,20230426,38447.88051810626
BNT,20240727,77609.84947943145
REQ,20240714,25420.275376379148
SCR,20241113,81524.48500790844
OP,20231124,884086.087303965
STX,20230828,198480.59846508215
SUI,20240317,250705.213527127
STX,20231223,444305.95361880504
BRETT,20240930,91523.30382218413
UNIBOT,20240831,0.0
IMX,20240319,212103.57536046146
TON,20241006,120518.27758882697
RSR,20240802,123471.40984375768
MERL,20241122,95850.49728460194
PIXEL,20241002,135788.31995920194
SUI,20230713,155738.28152351073
RNDR,20240126,171415.71325790547
RNDR,20241125,0.0
ENA,20240406,195565.597002101
ATOM,20231020,652718.7753007167
DYDX,20240220,251135.69334350908
LTC,20231112,883281.7883510704
ONDO,20240814,87561.37290436866
SNX,20241020,227653.16402334787
CRV,20230724,150339.83606633503
TAO,20240725,106315.26766978299
WLD,20240114,723213.4768018434
ENS,20241024,125254.82321045228
OX,20230820,26325.92888720293
FET,20240401,198852.15379909222
FTT,20240113,233134.59518787512
FTM,20240426,79607.85605728127
UMA,20240917,209266.8964165908
NEO,20240717,119788.08291202772
FTM,20240409,194858.03260314808
ETH,20230626,301117.6231057678
HBAR,20240905,113565.63015297448
SOL,20230722,274269.9045889264
HPOS,20240202,14249.80891475091
FET,20241115,308489.25907096325
MINA,20240325,236221.00601555788
CRV,20240919,268579.5831274693
RSR,20240503,151853.0327965335
TRB,20230920,74569.801462251
CFX,20231205,826447.4062262124
BLAST,20241105,159868.14817624795
LOOM,20231002,144890.05429032422
MEW,20241119,58317.01865065465
ETH,20240830,3243422.6757584345
HPOS,20240321,13217.293219606287
CYBER,20240315,110406.29016238934
FRIEND,20231123,33345.23269370109
SEI,20230902,709095.0733254952
ARB,20240211,392301.04752075573
LINK,20240729,255387.73268597838
RLB,20240305,16691.109340536317
XAI,20240727,236399.79175316333
STX,20241103,134728.19410996142
MERL,20241208,85929.55811430658
STX,20231231,488918.3780111836
KAS,20240426,125930.82600295941
FTM,20230621,128108.93854143604
CAKE,20241025,136324.56748646128
AAVE,20241005,352037.8592795943
TRX,20231201,886045.8443473552
SHIA,20240402,10624.669759172759
PYTH,20240114,328611.57473209186
CFX,20231003,640793.689924052
PANDORA,20241127,0.0
TIA,20241028,111380.33791825146
kBONK,20240819,160092.998479697
APE,20240715,76882.04720318773
POLYX,20231031,121895.79494457586
CYBER,20240422,96387.92840691107
BIGTIME,20240106,248654.04228743585
SUI,20240215,232339.36728349744
NTRN,20240325,206536.75953323784
CRV,20230825,439264.42040924396
ACE,20240406,143241.34433710115
MATIC,20240717,212141.61494817602
CRV,20231012,597888.7474018139
ADA,20240901,309018.8604535384
PENDLE,20241209,132779.740872632
FTT,20231127,207912.1388923055
BLZ,20240422,115873.76241439614
JUP,20240415,92115.73781240775
ARB,20231223,850776.4447096277
ENA,20240430,114508.61003927636
ZRO,20241202,123604.41874780387
TIA,20240727,137622.23599985294
MAVIA,20240220,93387.97673421404
MAV,20241022,108441.56192475143
UNIBOT,20240228,14639.076678715035
kSHIB,20240125,733842.0240279991
CFX,20231219,828362.107668717
BNT,20231219,248145.39680347283
ETH,20240106,2057976.6583442616
DOGE,20241102,329959.42235448566
ARB,20230909,649221.6256061036
FXS,20230929,306448.816209646
FET,20241012,352097.63234129443
PEOPLE,20240913,124687.9730002252
RSR,20240818,149848.8729788457
BLZ,20240808,58441.2553804639
POPCAT,20240904,78547.86668823777
FXS,20230820,195886.4771562314
RDNT,20240318,158866.68790087037
RNDR,20240721,51844.93441013408
AI,20241017,137852.16600190316
TAO,20241019,141274.4108556569
COMP,20240221,125667.6118567587
DYDX,20240114,352573.5350641198
ORDI,20241026,194345.60337233206
TRB,20240810,61578.94785057296
APT,20230912,643546.1052289365
BCH,20230830,545793.225186101
ILV,20241024,78271.1765333699
SNX,20230906,179004.96069718496
ORDI,20240724,146951.06172426118
OX,20231015,16467.707844153665
TRB,20240918,91626.8834673956
W,20240828,89286.86433752655
ETHFI,20240421,100041.7154706849
DOGE,20231120,834282.9993427686
OGN,20240818,61577.266283159755
GMX,20240504,95992.84121452966
NTRN,20240502,133965.6302855582
HPOS,20240420,15232.675183908275
BLUR,20240929,182933.63820174907
AAVE,20241118,195164.44765736727
MAV,20241114,61908.9454792749
MATIC,20231126,849012.0601587285
USTC,20240727,151079.28598745755
AVAX,20230505,39666.74301155398
GALA,20240826,120891.41550090301
BLUR,20240113,488906.9232405428
ALT,20240221,77983.7082735304
kPEPE,20231128,885165.2502045286
STRK,20240728,69997.34816520885
kFLOKI,20240413,170857.57666134258
ZETA,20240915,73050.67708400369
MNT,20241129,159809.2893948244
XAI,20240409,285518.2087763371
BCH,20241019,290509.3962385738
ATOM,20230814,477755.08140240196
FTT,20240205,45647.185106258716
DOT,20240717,219839.5736826629
FTT,20240131,67551.07682024539
UNIBOT,20240816,0.0
USTC,20241117,87704.43802786795
DOT,20240807,230216.71126294057
MOODENG,20241115,67047.17403739851
BADGER,20241028,70933.84859501863
SOL,20240715,930438.5744603015
APT,20240120,278642.13552479254
INJ,20230905,830435.0673010913
AAVE,20231213,827200.6470336092
ARK,20231122,238339.15711889145
ONDO,20240911,109959.92733485744
ACE,20240502,93596.00808861057
USTC,20240104,400874.0693444783
IMX,20241201,123156.4040727347
MEW,20240829,168797.82679271596
MYRO,20240423,101016.24459419503
POLYX,20240222,98130.29697195336
JTO,20240810,163948.87247111113
FTM,20240324,330149.42633757
ENS,20241020,151671.36863745985
CANTO,20240117,58429.73609785405
BNT,20231103,197226.74631251057
BANANA,20240228,16302.62263101301
PYTH,20240730,119087.38798049542
WLD,20241128,244906.0287556403
TRX,20231016,633245.9153336599
ATOM,20240822,142190.44478543682
kFLOKI,20241002,123138.8711255216
BTC,20231201,1911173.328093783
POLYX,20241028,83222.57865954521
BOME,20240902,168757.59795456615
BLZ,20240720,81092.10646818757
XRP,20240809,265889.36430639814
ETHFI,20240919,145969.73745533847
GMX,20241028,65363.22449209791
STX,20240421,61129.34600469467
CANTO,20240106,64515.89876369167
RSR,20240210,165384.52394019437
kSHIB,20241010,274913.82221928344
TRX,20240419,145602.50203871727
ARK,20240721,82670.87014438714
ETH,20240825,1768674.1417707119
ORDI,20231211,832250.3067080415
PEOPLE,20241006,298502.9146826562
USTC,20240927,162359.7779563554
RNDR,20230814,198563.61859376027
ETH,20241210,3623962.7541183727
